token_text,start_capital,all_capital,capital_ratio,length,vowel_ratio,number_of_vowels,numeric_charecter,numeric_ratio,number_of_nonAlphanumeric,nonAlphanumericRatio,previous_word_text,prev_start_capital,prev_all_capital,prev_capital_ratio,prev_length,prev_vowel_ratio,prev_number_of_vowels,prev_numeric_charecter,prev_numeric_ratio,prev_number_of_nonAlphanumeric,prev_nonAlphanumericRatio,next_word_text,next_start_capital,next_all_capital,next_capital_ratio,next_length,next_vowel_ratio,next_number_of_vowels,next_numeric_charecter,next_numeric_ratio,next_number_of_nonAlphanumeric,next_nonAlphanumericRatio,class
Tersane,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,1773,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,7
1773,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Tersane,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Harp,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,3
Harp,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,1773,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Hasan,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,7
Hasan,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Harp,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,,0,0,0.1547623719728935,6,1.5960288845782804,2.2753117074160354,0.36881420202687115,0.10090484532309496,0.001340446217127777,0.00013345169783196266,10
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,kaybetti,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,hed1pSqPmh,0,0,0.2,10,8.0,1.0,1.0,0.1,0.0,0.0,3
1900,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,hayatýný,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,3
ressam,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,14,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,d,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,6
Nazlý,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,1985,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,10
Ecevit,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,1985,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,,0,0,0.15479086808262887,6,1.596322758429243,2.2757306563586646,0.3688821111047623,0.1009234247459127,0.0013406930310141934,0.00013345169783196266,10
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,14,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,3
voleybolcu,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,Naz,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0,6
Naz,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0,voleybolcu,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,10
dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Naz,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,8
1990,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,Aydemir,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,3
Aydemir,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,1990,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,,0,0,0.15481936943930033,6,1.596616686390655,2.276149682441588,0.3689500326866266,0.10094200758972523,0.001340939890345995,0.00013345169783196266,10
gazeteci,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,,0,0,0.14774857466682706,5,1.4923533804451794,2.22560977046308,0.3948381539042248,0.11884968607991449,0.000774192458635735,0.00010590836278909715,14,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,6
Özkan,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,10
dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Özkan,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,8
Tuncay,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,1966,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,10
yazar,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,5NTtXjCG8G,0,0,0.6,10,8.0,0.0,2.0,0.2,0.0,0.0,,0,0,0.15484787604387393,6,1.5969106684724799,2.2765687856790104,0.3690179667747663,0.10096059385516248,0.0013411867951315494,0.00013345169783196266,6
2001,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,,0,0,0.14777577933901762,5,1.4926281647170345,2.2260195678798476,0.394910854724314,0.11887156965312014,0.0007743350092633607,0.00010590836278909717,14,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,3
14,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,2001,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,3
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,14,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Partisi,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,3
Partisi,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,7
Kalkýnma,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,kuruldu,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Adalet,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,7
Adalet,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Kalkýnma,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,,0,0,0.15487638789731598,6,1.5972047046846822,2.276987966085138,0.3690859133714841,0.10097918354285448,0.001341433745379226,0.00013345169783196266,7
1925,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,,0,0,0.14780298902035421,5,1.49290299958441,2.2264294407518563,0.3949835689306708,0.11889345725570773,0.0007744775861385703,0.00010590836278909716,14,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,3
14,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1925,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,3
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,14,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,tedavüle,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,3
Cumhuriyeti,1,0,0.09090909090909091,11,1.2,5.0,0.0,0.0,0.0,0.0,A4i1fR0myA,1,0,0.3,10,1.3333333333333333,3.0,3.0,0.3,0.0,0.0,posta,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,8
Türkiye,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,çýkarýldý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,pullarý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,8
Kazým,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,,0,0,0.14783020371175917,5,1.4931778850566222,2.226839389093,0.3950562965257603,0.11891534888841912,0.0007746201892661965,0.00010590836278909719,kaybetti,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,10
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,kaybetti,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,sinema,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,3
sinema,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,hayatýný,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,6
2003,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,hayatýný,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,3
1936,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,D76emnXBzb,1,0,0.3,10,7.0,1.0,2.0,0.2,0.0,0.0,13,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,3
13,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1936,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,d,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,3
oyuncusu,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,Kartal,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,6
Kartal,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,oyuncusu,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,,0,0,0.15490490500059298,6,1.59749879503723,2.2774072236741802,0.3691538724790834,0.10099777665343132,0.0013416807410973955,0.00013345169783196266,10
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,istendi,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,temayülü,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,3
13,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,siyasi,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,yurttaþlarýn,0,0,0.0,12,2.0,4.0,0.0,0.0,0.0,0.0,3
belirtecek,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,muhtarlarýndan,0,0,0.0,14,1.8,5.0,0.0,0.0,0.0,0.0,1985,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,6
1985,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,belirtecek,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,durumu,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,3
Köy,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0,durumu,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,,0,0,0.15493342735467153,6,1.5977929395400907,2.277826558460347,0.3692218440998676,0.10101637318752327,0.0013419277822944305,0.00013345169783196266,6
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,grizu,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,maden,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,3
maden,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,patladý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,8
1979,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,patladý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ocaklarýnda,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,3
ocaklarýnda,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,1979,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,6,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,8
6,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,ocaklarýnda,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,iþçi,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,3
iþçi,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,6,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,öldü,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,6
13,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,öldü,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,3
Zonguldak,1,0,0.1111111111111111,9,2.0,3.0,0.0,0.0,0.0,0.0,uN4Igc5Q7f,0,0,0.3,10,2.5,2.0,3.0,0.3,0.0,0.0,,0,0,0.15496195496051846,6,1.5980871382032356,2.278245970457854,0.3692898282361408,0.10103497314576071,0.001342174868978705,0.00013345169783196266,8
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,konuldu,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Türkiye,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,3
Türkiye,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1956,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,8
1956,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Türkiye,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,de,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,3
ortaokullara,0,0,0.0,12,1.0,6.0,0.0,0.0,0.0,0.0,de,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,din,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,7
13,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,din,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,dersi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,3
ev,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,da,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,8
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,ev,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,yýkýldý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,3
13,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,56,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,öldü,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,3
Çankýrý,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,yakýn,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,kiþi,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,8
1951,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,pghuf0BqsL,0,0,0.2,10,8.0,1.0,1.0,0.1,0.0,0.0,3
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.14785742341415498,5,1.4934528211429887,2.2272494129171747,0.3951290375120475,0.11893724455199646,0.0007747628186510734,0.00010590836278909716,Mustafa,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,3
Mustafa,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Kemal,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,10
Kemal,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Mustafa,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,1923,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,10
1923,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Kemal,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Paþa,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,3
Paþa,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,1923,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,seçildi,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,6
13,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,yeniden,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,3
baþkanlýðýna,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0,YlT5LqNBHQ,1,0,0.7,10,9.0,0.0,1.0,0.1,0.0,0.0,TBMM,1,1,1.0,4,4.0,0.0,0.0,0.0,0.0,0.0,6
TBMM,1,1,1.0,4,4.0,0.0,0.0,0.0,0.0,0.0,baþkanlýðýna,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0,,0,0,0.15499048781910077,6,1.5983813910366373,2.2786654596809175,0.36935782489020746,0.1010535765287741,0.0013424220011585943,0.00013345169783196266,7
1925,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,,0,0,0.14788464812846436,5,1.4937278078528293,2.227659512238279,0.3952017918919981,0.11895914424718186,0.0007749054742980354,0.00010590836278909719,kaybetti,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,3
sanatçýsý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,2000,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,6
Güzin,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,2000,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,hayatýný,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,10
tiyatro,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,hayatýný,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,6
12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,tiyatro,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,d,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,3
Özipek,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,d,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0.1550190259313856,6,1.5986756980502697,2.2790850261437567,0.36942583406437246,0.10107218333719406,0.0013426691788424754,0.00013345169783196266,10
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.14791187785561008,5,1.4940028451954648,2.228069687070214,0.3952745596680784,0.1189810479747177,0.0007750481562119183,0.00010590836278909717,12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,3
12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,3
Uzerli,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,10
dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Uzerli,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,8
1983,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,Meryem,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,3
Meryem,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,1983,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,aktris,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,10
aktris,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,Meryem,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,0.15504756929834038,6,1.5989700592541085,2.2795046698605943,0.3694938557609412,0.1010907935716513,0.0013429164020387272,0.00013345169783196266,6
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.14793911259651518,5,1.494277933180218,2.228479937426883,0.39534734084275486,0.11900295573534646,0.0007751908643975586,0.0001059083627890972,12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,3
12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,3
dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,Burcu,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,8
Burcu,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,þarkýcý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,10
þarkýcý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Burcu,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Güneþ,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,6
Güneþ,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,þarkýcý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,1977,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,10
1977,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Güneþ,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,,0,0,0.15507611792093262,6,1.5992644746581326,2.279924390845654,0.36956188998221917,0.10110940723277664,0.0013431636707557293,0.00013345169783196266,3
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.14796635235210284,5,1.4945530718164142,2.2288902633221928,0.39542013541849463,0.11902486752981072,0.0007753335988597934,0.00010590836278909719,Akkor,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,3
Akkor,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1947,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,10
1947,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Akkor,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,3
12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1947,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,3
Kâmuran,1,0,0.14285714285714285,7,2.0,2.0,0.0,0.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,10
dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Kâmuran,1,0,0.14285714285714285,7,2.0,2.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,8
aktris,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,,0,0,0.15510467180013,6,1.5995589442723213,2.280344189113164,0.3696299367305127,0.101128024321201,0.0013434109850018637,0.00013345169783196266,6
oturumda,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,izni,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,verildi,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,9
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,verildi,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,olasý,0,0,0.0,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,3
1990,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,bir,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,durumunda,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,3
12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,durumunda,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,Meclisin,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,3
Meclisin,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,12,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,müdahale,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,7
hükümete,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,müdahale,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,savaþ,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,7
Güvenlik,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,,0,0,0.14799359712329638,5,1.494828261113379,2.2293006647700517,0.39549294339776525,0.11904678335885321,0.0007754763596034611,0.00010590836278909722,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,7
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Güvenlik,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,üzerine,0,0,0.0,7,0.75,4.0,0.0,0.0,0.0,0.0,3
Kýbrýs,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,nin,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,üzerindeki,0,0,0.0,10,1.0,5.0,0.0,0.0,0.0,0.0,8
